post_id,run_id,scraped_at,price,year,make,model,mileage,condition,title_status,body_type,color,seller_type,drivetrain,city,state,zip_code,source_txt,llm_provider,llm_model,llm_ts
7922507293,20260403210006,2026-04-03T21:00:06Z,9700,2011,Ram,Dakota,129550,Used,clean,truck,black,dealer,4WD,,,,scrapes/20260403210006/7922507293.txt,vertex,gemini-2.5-flash,2026-04-03T21:12:47.568825Z
7922613194,20260403200033,2026-04-03T20:00:33Z,10900,2011,Ford,Mustang V6 Coupe premium,105405,like new,clean,coupe,white,dealer,rwd,,,,scrapes/20260403200033/7922613194.txt,vertex,gemini-2.5-flash,2026-04-03T20:12:51.873293Z
7922688587,20260326210028,2026-03-26T21:00:28Z,12900,2014,Honda,CR-V EX,130000,excellent,clean,SUV,brown,dealer,AWD,,,,scrapes/20260326210028/7922688587.txt,vertex,gemini-2.5-flash,2026-03-26T21:15:45.909311Z
7922976931,20260327050027,2026-03-27T05:00:27Z,7400,2010,TOYOTA,CAMRY LE,149000,excellent,clean,sedan,,private party,4wd,,,,scrapes/20260327050027/7922976931.txt,vertex,gemini-2.5-flash,2026-03-27T05:15:12.941063Z
7923455681,20260326130017,2026-03-26T13:00:17Z,2000,2020,honda,accord,20000,like new,clean,sedan,blue,dealer,4wd,,,,scrapes/20260326130017/7923455681.txt,vertex,gemini-2.5-flash,2026-03-26T13:18:13.632547Z
7923474424,20260404010005,2026-04-04T01:00:05Z,2000,2016,chevy,silverado 1500,90000,like new,clean,pickup,blue,dealer,4wd,,,,scrapes/20260404010005/7923474424.txt,vertex,gemini-2.5-flash,2026-04-04T01:14:26.420534Z
7923559798,20260404000020,2026-04-04T00:00:20Z,,2002,Dodge,Neon,150000,,clean,,,dealer,,,,,scrapes/20260404000020/7923559798.txt,vertex,gemini-2.5-flash,2026-04-04T00:14:03.477743Z
7919880815,20260326100044,2026-03-26T10:00:44Z,4400,2008,cadillac,escalade,250000,,clean,SUV,,private party,4wd,,,,scrapes/20260326100044/7919880815.txt,vertex,gemini-2.5-flash,2026-03-26T10:12:17.398190Z
7920857183,20260330220034,2026-03-30T22:00:34Z,13000,2020,Toyota,Corolla LE,60249,excellent,clean,sedan,blue,private party,,,,,scrapes/20260330220034/7920857183.txt,vertex,gemini-2.5-flash,2026-03-30T22:12:22.199503Z
7921159876,20260331110023,2026-03-31T11:00:23Z,12495,2013,mercedes-benz,e-class,124060,excellent,clean,coupe,black,dealer,rwd,,,,scrapes/20260331110023/7921159876.txt,vertex,gemini-2.5-flash,2026-03-31T11:12:12.196525Z
7921210754,20260331010020,2026-03-31T01:00:20Z,56000,1997,Land Rover,Defender 90,10600,excellent,clean,SUV,green,dealer,4wd,,,,scrapes/20260331010020/7921210754.txt,vertex,gemini-2.5-flash,2026-03-31T01:12:33.778589Z
7921613873,20260403000022,2026-04-03T00:00:22Z,4700,2014,volkswagen,jetta,158000,good,clean,sedan,blue,private party,fwd,,,,scrapes/20260403000022/7921613873.txt,vertex,gemini-2.5-flash,2026-04-03T00:12:15.385693Z
7921614933,20260331050005,2026-03-31T05:00:05Z,185000,1956,Chevrolet,Bel Air,1250,Used,clean,convertible,black,dealer,,,,,scrapes/20260331050005/7921614933.txt,vertex,gemini-2.5-flash,2026-03-31T05:12:37.614450Z
7922507170,20260331130023,2026-03-31T13:00:23Z,14850,2018,INFINITI,Q50,139096,Used,clean,sedan,white,dealer,4wd,,,,scrapes/20260331130023/7922507170.txt,vertex,gemini-2.5-flash,2026-03-31T13:13:56.752056Z
7922606224,20260403230005,2026-04-03T23:00:05Z,25000,2010,honda,accord,80000,good,clean,sedan,silver,private party,,,,,scrapes/20260403230005/7922606224.txt,vertex,gemini-2.5-flash,2026-04-03T23:12:46.036366Z
7922723740,20260404010005,2026-04-04T01:00:05Z,29920,2018,Ford,F-150,71621,excellent,clean,pickup,,dealer,,,,,scrapes/20260404010005/7922723740.txt,vertex,gemini-2.5-flash,2026-04-04T01:13:04.219544Z
7922970432,20260403220045,2026-04-03T22:00:45Z,8995,2004,Mercedes-Benz,S500 4Matic,80982,like new,clean,sedan,black,dealer,4wd,,,,scrapes/20260403220045/7922970432.txt,vertex,gemini-2.5-flash,2026-04-03T22:12:59.587264Z
7923279122,20260329130028,2026-03-29T13:00:28Z,2000,2022,acura,tlx,30000,,clean,sedan,,dealer,,,,,scrapes/20260329130028/7923279122.txt,vertex,gemini-2.5-flash,2026-03-29T13:14:59.125535Z
7923312934,20260330130026,2026-03-30T13:00:26Z,2000,2004,Subaru,Forester,244000,good,clean,SUV,green,private party,awd,,,,scrapes/20260330130026/7923312934.txt,vertex,gemini-2.5-flash,2026-03-30T13:15:04.791995Z
7923549869,20260403200033,2026-04-03T20:00:33Z,4300,2001,Acura,3.5RL,121327,good,clean,sedan,white,private party,fwd,,,,scrapes/20260403200033/7923549869.txt,vertex,gemini-2.5-flash,2026-04-03T20:14:00.190609Z
7920658424,20260327180031,2026-03-27T18:00:31Z,3288,2002,Dodge,Neon,150000,,clean,,,dealer,,,,,scrapes/20260327180031/7920658424.txt,vertex,gemini-2.5-flash,2026-03-27T18:12:19.991976Z
7921614617,20260403110005,2026-04-03T11:00:05Z,5900,2008,Toyota,Corolla,139374,Used,clean,sedan,gold,dealer,fwd,,,,scrapes/20260403110005/7921614617.txt,vertex,gemini-2.5-flash,2026-04-03T11:12:15.160996Z
7922010428,20260403050029,2026-04-03T05:00:29Z,10000,2012,Ford,E-350 super duty,198600,good,clean,van,black,private party,rwd,,,,scrapes/20260403050029/7922010428.txt,vertex,gemini-2.5-flash,2026-04-03T05:12:38.082727Z
7922509063,20260403210006,2026-04-03T21:00:06Z,17990,2018,Acura,MDX,72433,Used,clean,SUV,white,dealer,fwd,,,,scrapes/20260403210006/7922509063.txt,vertex,gemini-2.5-flash,2026-04-03T21:12:50.890153Z
7922589046,20260404000020,2026-04-04T00:00:20Z,8500,2012,toyota,camry le,160899,like new,clean,sedan,red,dealer,fwd,,,,scrapes/20260404000020/7922589046.txt,vertex,gemini-2.5-flash,2026-04-04T00:13:01.194746Z
7923005029,20260404000020,2026-04-04T00:00:20Z,3900,2012,mazda,5 TOURING,172000,excellent,clean,van,grey,private party,fwd,,,,scrapes/20260404000020/7923005029.txt,vertex,gemini-2.5-flash,2026-04-04T00:13:25.584712Z
7923455588,20260326040046,2026-03-26T04:00:46Z,,2018,Acura,TLX a-spec,30000,like new,clean,sedan,red,dealer,4wd,,,,scrapes/20260326040046/7923455588.txt,vertex,gemini-2.5-flash,2026-03-26T04:17:30.680857Z
7923545896,20260403080024,2026-04-03T08:00:24Z,12450,2018,Toyota,Highlander,133333,excellent,clean,SUV,brown,private party,4wd,,,,scrapes/20260403080024/7923545896.txt,vertex,gemini-2.5-flash,2026-04-03T08:14:08.738194Z
7920279528,20260326100044,2026-03-26T10:00:44Z,9998,2016,Subaru,Crosstrek,147973,Used,clean,SUV,White,dealer,awd,,,,scrapes/20260326100044/7920279528.txt,vertex,gemini-2.5-flash,2026-03-26T10:12:45.192057Z
7922501024,20260404000020,2026-04-04T00:00:20Z,44500,1940,Ford,Coupe Deluxe,,excellent,clean,coupe,red,private party,rwd,,,,scrapes/20260404000020/7922501024.txt,vertex,gemini-2.5-flash,2026-04-04T00:12:49.687732Z
7922688851,20260326220017,2026-03-26T22:00:17Z,3900,2013,Nissan,Versa,121347,excellent,clean,sedan,grey,dealer,automatic,,,,scrapes/20260326220017/7922688851.txt,vertex,gemini-2.5-flash,2026-03-26T22:16:06.388698Z
7922815041,20260403190005,2026-04-03T19:00:05Z,5500,2015,Jeep,Compass,129000,excellent,clean,SUV,blue,private party,4wd,,,,scrapes/20260403190005/7922815041.txt,vertex,gemini-2.5-flash,2026-04-03T19:13:01.309361Z
7922902947,20260403100013,2026-04-03T10:00:13Z,4000,2003,nissan,altima,84000,excellent,clean,sedan,brown,dealer,fwd,,,,scrapes/20260403100013/7922902947.txt,vertex,gemini-2.5-flash,2026-04-03T10:12:41.364736Z
7923002213,20260331140038,2026-03-31T14:00:38Z,4200,2012,subaru,legacy,149000,excellent,clean,sedan,black,private party,4wd,,,,scrapes/20260331140038/7923002213.txt,vertex,gemini-2.5-flash,2026-03-31T14:14:18.765139Z
7923269547,20260403190005,2026-04-03T19:00:05Z,6800,2015,Volkswagen,Jetta,141800,,clean,Sedan,Red,dealer,fwd,,,,scrapes/20260403190005/7923269547.txt,vertex,gemini-2.5-flash,2026-04-03T19:13:59.464043Z
7923455555,20260404010005,2026-04-04T01:00:05Z,5000,2021,Tesla,Model Y Long Range,61000,like new,clean,wagon,white,dealer,4wd,,,,scrapes/20260404010005/7923455555.txt,vertex,gemini-2.5-flash,2026-04-04T01:14:13.420291Z
7923456476,20260404010005,2026-04-04T01:00:05Z,3995,2012,Kia,Rio,95000,good,clean,sedan,red,dealer,fwd,,,,scrapes/20260404010005/7923456476.txt,vertex,gemini-2.5-flash,2026-04-04T01:14:19.419613Z
7923463568,20260327110027,2026-03-27T11:00:27Z,7900,2012,ACURA,MDX SPORT,166000,excellent,clean,SUV,,private party,4wd,,,,scrapes/20260327110027/7923463568.txt,vertex,gemini-2.5-flash,2026-03-27T11:16:53.773069Z
7921373699,20260402070035,2026-04-02T07:00:35Z,5485,2014,Volvo,S60 T5 AWD Sport Sedan,143000,good,clean,sedan,silver,private party,4wd,,,,scrapes/20260402070035/7921373699.txt,vertex,gemini-2.5-flash,2026-04-02T07:12:20.028326Z
7922385577,20260403110005,2026-04-03T11:00:05Z,47500,2019,Mercedes-Benz,GLE 43 Coupe,74648,like new,clean,Coupe,black,dealer,4WD,,,,scrapes/20260403110005/7922385577.txt,vertex,gemini-2.5-flash,2026-04-03T11:12:41.224257Z
7922414018,20260404010005,2026-04-04T01:00:05Z,5500,2014,Ford,Focus,108456,like new,clean,hatchback,blue,private party,fwd,,,,scrapes/20260404010005/7922414018.txt,vertex,gemini-2.5-flash,2026-04-04T01:12:40.361198Z
7922509088,20260403160030,2026-04-03T16:00:30Z,11950,2015,Honda,Pilot,92417,Used,clean,SUV,silver,dealer,4wd,,,,scrapes/20260403160030/7922509088.txt,vertex,gemini-2.5-flash,2026-04-03T16:12:48.280323Z
7922588436,20260403230005,2026-04-03T23:00:05Z,13900,2016,toyota,rav4 hybrid limited awd,141229,like new,clean,SUV,black,dealer,AWD,,,,scrapes/20260403230005/7922588436.txt,vertex,gemini-2.5-flash,2026-04-03T23:12:42.899717Z
7923015219,20260403160030,2026-04-03T16:00:30Z,4500,2010,Nissan,Altima,163117,good,clean,sedan,black,private party,fwd,,,,scrapes/20260403160030/7923015219.txt,vertex,gemini-2.5-flash,2026-04-03T16:13:58.042603Z
7923202182,20260404000020,2026-04-04T00:00:20Z,6000,1986,Chevy,El Camino,1234567,good,clean,pickup,maroon and silver,private party,,,,,scrapes/20260404000020/7923202182.txt,vertex,gemini-2.5-flash,2026-04-04T00:13:35.077573Z
7921270981,20260331210029,2026-03-31T21:00:29Z,3500,2014,Subaru,Legacy 2.5i premium,212400,excellent,clean,sedan,blue,private party,4WD,,,,scrapes/20260331210029/7921270981.txt,vertex,gemini-2.5-flash,2026-03-31T21:12:19.896740Z
7921492564,20260328060046,2026-03-28T06:00:46Z,6500,2014,Subaru,Impreza,104000,excellent,clean,hatchback,,private party,4WD,,,,scrapes/20260328060046/7921492564.txt,vertex,gemini-2.5-flash,2026-03-28T06:12:47.312553Z
7921554078,20260326130017,2026-03-26T13:00:17Z,2000,2016,chevy,silverado 1500,90000,like new,clean,pickup,blue,dealer,4wd,,,,scrapes/20260326130017/7921554078.txt,vertex,gemini-2.5-flash,2026-03-26T13:14:25.883978Z
7922588288,20260404000020,2026-04-04T00:00:20Z,14700,2017,toyota,camry xle,98165,like new,clean,sedan,white,dealer,front wheel drive,,,,scrapes/20260404000020/7922588288.txt,vertex,gemini-2.5-flash,2026-04-04T00:12:52.450322Z
7922764895,20260403230005,2026-04-03T23:00:05Z,3200,2006,saab,9-3 convertible,145000,good,clean,convertible,grey,private party,,,,,scrapes/20260403230005/7922764895.txt,vertex,gemini-2.5-flash,2026-04-03T23:12:51.501963Z
7923525504,20260403230005,2026-04-03T23:00:05Z,5000,2012,Nissan,Altima 2.5 SL,140000,excellent,clean,sedan,black,dealer,fwd,,,,scrapes/20260403230005/7923525504.txt,vertex,gemini-2.5-flash,2026-04-03T23:14:11.566980Z
7920107325,20260326130017,2026-03-26T13:00:17Z,12500,2012,jeep,wrangler,150000,excellent,clean,SUV,orange,private party,4wd,,,,scrapes/20260326130017/7920107325.txt,vertex,gemini-2.5-flash,2026-03-26T13:12:29.785001Z
7920275706,20260326220017,2026-03-26T22:00:17Z,66900,2026,Chrysler,Pacifica Mini-T Campervan,12,new,clean,Campervan,,dealer,AWD,,,,scrapes/20260326220017/7920275706.txt,vertex,gemini-2.5-flash,2026-03-26T22:12:22.796334Z
7920529446,20260327140031,2026-03-27T14:00:31Z,4995,2011,Nissan,Sentra,126000,like new,clean,,,dealer,,,,,scrapes/20260327140031/7920529446.txt,vertex,gemini-2.5-flash,2026-03-27T14:12:18.070007Z
7920975949,20260331080036,2026-03-31T08:00:36Z,9995,2011,bmw,335i,107544,,clean,convertible,black,dealer,rwd,,,,scrapes/20260331080036/7920975949.txt,vertex,gemini-2.5-flash,2026-03-31T08:12:17.246471Z
7921198965,20260331010020,2026-03-31T01:00:20Z,21700,2022,Toyota,Camry SE,70610,excellent,clean,sedan,grey,private party,fwd,,,,scrapes/20260331010020/7921198965.txt,vertex,gemini-2.5-flash,2026-03-31T01:12:29.128308Z
7921289360,20260331220033,2026-03-31T22:00:33Z,22500,1951,Ford,Country Squire Wagon,91000,good,clean,wagon,black,dealer,rwd,,,,scrapes/20260331220033/7921289360.txt,vertex,gemini-2.5-flash,2026-03-31T22:12:16.170704Z
7922697375,20260326210028,2026-03-26T21:00:28Z,9900,2018,Subaru,Crosstrek,173000,excellent,clean,wagon,red,dealer,4wd,,,,scrapes/20260326210028/7922697375.txt,vertex,gemini-2.5-flash,2026-03-26T21:16:10.747339Z
7923254716,20260403220045,2026-04-03T22:00:45Z,3300,2010,HYANDIA,ELECTRA,133500,good,clean,coupe,grey,private party,fwd,,,,scrapes/20260403220045/7923254716.txt,vertex,gemini-2.5-flash,2026-04-03T22:13:10.576435Z
7923529166,20260330050005,2026-03-30T05:00:05Z,3950,2007,ford,E250,128000,excellent,clean,van,white,private party,rwd,,,,scrapes/20260330050005/7923529166.txt,vertex,gemini-2.5-flash,2026-03-30T05:15:32.252786Z
7923573368,20260403200033,2026-04-03T20:00:33Z,9500,2013,Nissan,Altima,103000,GREAT CONDITIONS!,clean,sedan,white,private party,,,,,scrapes/20260403200033/7923573368.txt,vertex,gemini-2.5-flash,2026-04-03T20:14:08.523594Z
7922483516,20260331130023,2026-03-31T13:00:23Z,12300,2014,Ford,Econoline Cargo Van e-250,91374,Used,clean,Full-size Cargo Van,Oxford White,dealer,fwd,,,,scrapes/20260331130023/7922483516.txt,vertex,gemini-2.5-flash,2026-03-31T13:13:32.401670Z
7922899953,20260404010005,2026-04-04T01:00:05Z,19900,2023,subaru,forester,113437,like new,clean,SUV,black,dealer,4wd,,,,scrapes/20260404010005/7922899953.txt,vertex,gemini-2.5-flash,2026-04-04T01:13:43.469610Z
7921417422,20260402170016,2026-04-02T17:00:16Z,4900,2006,Saab,9-2X Aero,140000,good,clean,hatchback,grey,dealer,4wd,,,,scrapes/20260402170016/7921417422.txt,vertex,gemini-2.5-flash,2026-04-02T17:12:16.747703Z
7922409847,20260403220045,2026-04-03T22:00:45Z,6200,2013,Volkswagen,Tiguan,108000,excellent,clean,SUV,black,private party,4wd,,,,scrapes/20260403220045/7922409847.txt,vertex,gemini-2.5-flash,2026-04-03T22:12:31.248731Z
7923111168,20260401170033,2026-04-01T17:00:33Z,12001,2016,Lexus,RX350,16000,,clean,,Caviar,private party,AWD,,,,scrapes/20260401170033/7923111168.txt,vertex,gemini-2.5-flash,2026-04-01T17:14:16.645794Z
7920756738,20260328100024,2026-03-28T10:00:24Z,4900,2006,Acura,MDX,145102,Used,clean,SUV,white,dealer,,,,,scrapes/20260328100024/7920756738.txt,vertex,gemini-2.5-flash,2026-03-28T10:12:22.440489Z
7921158081,20260331100030,2026-03-31T10:00:30Z,15495,2008,Ford,F-550 Super Duty,97458,excellent,clean,truck,red,dealer,4wd,,,,scrapes/20260331100030/7921158081.txt,vertex,gemini-2.5-flash,2026-03-31T10:12:16.534106Z
7922656489,20260327230044,2026-03-27T23:00:44Z,3700,2009,Toyota,Sienna,180000,,clean,van,grey,private party,4wd,,,,scrapes/20260327230044/7922656489.txt,vertex,gemini-2.5-flash,2026-03-27T23:15:06.681683Z
7922507523,20260404010005,2026-04-04T01:00:05Z,13800,2019,Audi,A4,71241,Used,clean,sedan,black,dealer,,,,,scrapes/20260404010005/7922507523.txt,vertex,gemini-2.5-flash,2026-04-04T01:12:50.711381Z
7921158798,20260331120022,2026-03-31T12:00:22Z,38995,2012,Dodge,D5500,230000,excellent,clean,truck,white,dealer,,,,,scrapes/20260331120022/7921158798.txt,vertex,gemini-2.5-flash,2026-03-31T12:12:27.583746Z
7922483301,20260403210006,2026-04-03T21:00:06Z,59500,1977,Pontiac,Trans Am,64877,Used,clean,Coupe,black,dealer,,,,,scrapes/20260403210006/7922483301.txt,vertex,gemini-2.5-flash,2026-04-03T21:12:43.271929Z
7920350208,20260326210028,2026-03-26T21:00:28Z,3900,2013,Subaru,Impreza,150000,,clean,hatchback,,private party,AWD,,,,scrapes/20260326210028/7920350208.txt,vertex,gemini-2.5-flash,2026-03-26T21:12:21.119937Z
7921444253,20260402190013,2026-04-02T19:00:13Z,3288,2002,Dodge,Neon,150000,,clean,,,dealer,,,,,scrapes/20260402190013/7921444253.txt,vertex,gemini-2.5-flash,2026-04-02T19:12:19.978791Z
7923189477,20260404000020,2026-04-04T00:00:20Z,9800,2013,Lexus,RX 350,168000,like new,clean,SUV,,dealer,fwd,,,,scrapes/20260404000020/7923189477.txt,vertex,gemini-2.5-flash,2026-04-04T00:13:29.986454Z
7923269564,20260403220045,2026-04-03T22:00:45Z,9800,2014,Audi,Q5,129400,used,clean,Sport Utility,Gray,dealer,AWD,,,,scrapes/20260403220045/7923269564.txt,vertex,gemini-2.5-flash,2026-04-03T22:13:20.649164Z
7923643545,20260328210034,2026-03-28T21:00:34Z,6950,2017,Kia,Sportage,105000,,clean,SUV,silver,private party,fwd,,,,scrapes/20260328210034/7923643545.txt,vertex,gemini-2.5-flash,2026-03-28T21:15:41.035087Z
7923278051,20260403220045,2026-04-03T22:00:45Z,6488,2014,nissan,altima 2.5 sv,117455,,clean,sedan,white,dealer,fwd,,,,scrapes/20260403220045/7923278051.txt,vertex,gemini-2.5-flash,2026-04-03T22:13:30.878564Z
7923612482,20260327050027,2026-03-27T05:00:27Z,5000,1991,volvo,240,300000,excellent,clean,wagon,,private party,,,,,scrapes/20260327050027/7923612482.txt,vertex,gemini-2.5-flash,2026-03-27T05:16:59.474940Z
7923661595,20260403170006,2026-04-03T17:00:06Z,,2018,Acura,TLX a-spec,30000,like new,clean,sedan,red,dealer,4wd,,,,scrapes/20260403170006/7923661595.txt,vertex,gemini-2.5-flash,2026-04-03T17:14:18.539388Z
7923661642,20260404000020,2026-04-04T00:00:20Z,,2016,chevy,silverado 1500,90000,like new,clean,pickup,blue,dealer,4wd,,,,scrapes/20260404000020/7923661642.txt,vertex,gemini-2.5-flash,2026-04-04T00:14:29.875045Z
7923627347,20260403150015,2026-04-03T15:00:15Z,20000,2023,volkswagen,tiguan,22500,excellent,clean,SUV,grey,private party,,,,,scrapes/20260403150015/7923627347.txt,vertex,gemini-2.5-flash,2026-04-03T15:14:04.825062Z
7923643535,20260403150015,2026-04-03T15:00:15Z,5485,2013,Volvo,S60 T5 Sport,101000,Excellent,clean,sedan,white,private party,fwd,,,,scrapes/20260403150015/7923643535.txt,vertex,gemini-2.5-flash,2026-04-03T15:14:16.525075Z
7923661289,20260404000020,2026-04-04T00:00:20Z,2000,2018,Toyota,Camry,33000,like new,clean,sedan,white,dealer,fwd,,,,scrapes/20260404000020/7923661289.txt,vertex,gemini-2.5-flash,2026-04-04T00:14:14.183681Z
7922714644,20260403210006,2026-04-03T21:00:06Z,7500,2007,chevy,Box Truck,66000,,clean,truck,white,private party,,,,,scrapes/20260403210006/7922714644.txt,vertex,gemini-2.5-flash,2026-04-03T21:12:56.885479Z
7923668466,20260401170033,2026-04-01T17:00:33Z,2200,1993,Buick,regal,54600,,clean,coupe,,private party,,,,,scrapes/20260401170033/7923668466.txt,vertex,gemini-2.5-flash,2026-04-01T17:15:52.876046Z
7923687600,20260403210006,2026-04-03T21:00:06Z,10950,2015,Mercedes-Benz,GL 450 4MATIC,124948,excellent,clean,SUV,black,dealer,4wd,,,,scrapes/20260403210006/7923687600.txt,vertex,gemini-2.5-flash,2026-04-03T21:14:06.945953Z
7923650746,20260404010005,2026-04-04T01:00:05Z,3300,2011,Chevy,express 2500,200000,good,clean,van,,private party,rwd,,,,scrapes/20260404010005/7923650746.txt,vertex,gemini-2.5-flash,2026-04-04T01:14:43.119853Z
7923661592,20260404010005,2026-04-04T01:00:05Z,2000,2020,honda,accord,20000,like new,clean,sedan,blue,dealer,4wd,,,,scrapes/20260404010005/7923661592.txt,vertex,gemini-2.5-flash,2026-04-04T01:14:50.018713Z
7923661334,20260403170006,2026-04-03T17:00:06Z,5000,2021,TESLA,Model Y,61000,like new,clean,wagon,white,dealer,4wd,,,,scrapes/20260403170006/7923661334.txt,vertex,gemini-2.5-flash,2026-04-03T17:14:11.638824Z
7923649180,20260403160030,2026-04-03T16:00:30Z,26500,2020,Ram,Promaster 2500,46500,like new,clean,van,silver,private party,fwd,,,,scrapes/20260403160030/7923649180.txt,vertex,gemini-2.5-flash,2026-04-03T16:14:42.741744Z
7923722098,20260403230005,2026-04-03T23:00:05Z,28900,2015,Chrysler,Town & Country,51345,Pre-Owned,clean,minivan,white,dealer,fwd,,,,scrapes/20260403230005/7923722098.txt,vertex,gemini-2.5-flash,2026-04-03T23:14:27.067262Z
7923288138,20260404010005,2026-04-04T01:00:05Z,6500,2013,hyundai,santa fe,180000,like new,clean,SUV,white,dealer,4wd,,,,scrapes/20260404010005/7923288138.txt,vertex,gemini-2.5-flash,2026-04-04T01:14:05.897278Z
7923755600,20260403140017,2026-04-03T14:00:17Z,5900,2016,Ford,Fiesta S,88133,excellent,clean,sedan,white,dealer,fwd,,,,scrapes/20260403140017/7923755600.txt,vertex,gemini-2.5-flash,2026-04-03T14:14:34.363491Z
7923757298,20260404010005,2026-04-04T01:00:05Z,1000,2012,Nissan,Altima,267000,,clean,,,private party,,,,,scrapes/20260404010005/7923757298.txt,vertex,gemini-2.5-flash,2026-04-04T01:15:07.820299Z
7923778321,20260403210006,2026-04-03T21:00:06Z,3000,2009,CHEVROLET,COBALT,140000,,clean,,,dealer,,,,,scrapes/20260403210006/7923778321.txt,vertex,gemini-2.5-flash,2026-04-03T21:14:19.052204Z
7923756258,20260403090027,2026-04-03T09:00:27Z,5900,2012,Honda,Accord LX,150492,excellent,clean,sedan,black,dealer,fwd,,,,scrapes/20260403090027/7923756258.txt,vertex,gemini-2.5-flash,2026-04-03T09:13:54.863598Z
7923759911,20260403180005,2026-04-03T18:00:05Z,9900,2015,Jeep,Cherokee Latitude,81802,excellent,clean,SUV,blue,dealer,4wd,,,,scrapes/20260403180005/7923759911.txt,vertex,gemini-2.5-flash,2026-04-03T18:14:30.873477Z
7923762274,20260404000020,2026-04-04T00:00:20Z,7900,2019,Hyundai,Elantra,121000,excellent,clean,sedan,grey,dealer,fwd,,,,scrapes/20260404000020/7923762274.txt,vertex,gemini-2.5-flash,2026-04-04T00:14:44.982748Z
7923791622,20260402210005,2026-04-02T21:00:05Z,4200,2018,Kia,soul +,170000,excellent,clean,hatchback,silver,private party,fwd,,,,scrapes/20260402210005/7923791622.txt,vertex,gemini-2.5-flash,2026-04-02T21:15:02.143290Z
7923755491,20260403150015,2026-04-03T15:00:15Z,9900,2018,Subaru,Crosstrek,173000,excellent,clean,wagon,red,dealer,4wd,,,,scrapes/20260403150015/7923755491.txt,vertex,gemini-2.5-flash,2026-04-03T15:14:41.026036Z
7923755764,20260403160030,2026-04-03T16:00:30Z,6900,2014,Hyundai,Sonata,118290,excellent,clean,sedan,white,dealer,fwd,,,,scrapes/20260403160030/7923755764.txt,vertex,gemini-2.5-flash,2026-04-03T16:14:47.996622Z
7923755864,20260403080024,2026-04-03T08:00:24Z,10900,2014,Subaru,XV Crosstrek,124824,excellent,clean,wagon,grey,dealer,4wd,,,,scrapes/20260403080024/7923755864.txt,vertex,gemini-2.5-flash,2026-04-03T08:14:32.569159Z
7923756053,20260404000020,2026-04-04T00:00:20Z,9900,2013,Infiniti,EX35,89281,excellent,clean,SUV,grey,dealer,4wd,,,,scrapes/20260404000020/7923756053.txt,vertex,gemini-2.5-flash,2026-04-04T00:14:36.246249Z
7923661457,20260404000020,2026-04-04T00:00:20Z,2000,2016,chevy,silverado 1500,90000,like new,clean,pickup,blue,dealer,4wd,,,,scrapes/20260404000020/7923661457.txt,vertex,gemini-2.5-flash,2026-04-04T00:14:19.583731Z
7923755686,20260404010005,2026-04-04T01:00:05Z,8900,2014,Volkswagen,Passat SE,85972,excellent,clean,sedan,grey,dealer,fwd,,,,scrapes/20260404010005/7923755686.txt,vertex,gemini-2.5-flash,2026-04-04T01:14:55.919760Z
7923755951,20260403210006,2026-04-03T21:00:06Z,3900,2013,Nissan,Versa,121347,excellent,clean,sedan,grey,dealer,,,,,scrapes/20260403210006/7923755951.txt,vertex,gemini-2.5-flash,2026-04-03T21:14:13.846567Z
7923756382,20260404010005,2026-04-04T01:00:05Z,11900,2014,Honda,CR-V EX,130000,excellent,clean,SUV,brown,dealer,4wd,,,,scrapes/20260404010005/7923756382.txt,vertex,gemini-2.5-flash,2026-04-04T01:15:01.786296Z
7923838194,20260404010005,2026-04-04T01:00:05Z,13998,2018,Subaru,Outback,136170,Used,clean,Wagon,blue,dealer,AWD,,,,scrapes/20260404010005/7923838194.txt,vertex,gemini-2.5-flash,2026-04-04T01:15:15.381318Z
7923828946,20260327220029,2026-03-27T22:00:29Z,8500,2016,acura,mdx,155000,EXCELLENT CONDITION,clean,SUV,,private party,,,,,scrapes/20260327220029/7923828946.txt,vertex,gemini-2.5-flash,2026-03-27T22:16:45.214019Z
7923854316,20260403220045,2026-04-03T22:00:45Z,3500,2004,Chevy,Silverado 1500,188000,,clean,pickup,,private party,4x4,,,,scrapes/20260403220045/7923854316.txt,vertex,gemini-2.5-flash,2026-04-03T22:14:10.898660Z
7923843242,20260403050029,2026-04-03T05:00:29Z,7200,2010,TOYOTA,CAMRY LE,149000,excellent,clean,sedan,,private party,4wd,,,,scrapes/20260403050029/7923843242.txt,vertex,gemini-2.5-flash,2026-04-03T05:16:01.476801Z
7923863990,20260403190005,2026-04-03T19:00:05Z,7999,2012,Fiat,500,37851,excellent,clean,hatchback,blue,dealer,fwd,,,,scrapes/20260403190005/7923863990.txt,vertex,gemini-2.5-flash,2026-04-03T19:15:15.394638Z
7923882371,20260403170006,2026-04-03T17:00:06Z,21900,2021,Lexus,NX 300 F Sport AWD SUV,125753,like new,clean,SUV,black,dealer,AWD,,,,scrapes/20260403170006/7923882371.txt,vertex,gemini-2.5-flash,2026-04-03T17:14:39.339251Z
7923844048,20260403210006,2026-04-03T21:00:06Z,5200,2016,dodge,grand caravan sxt,180000,excellent,clean,minivan,black,private party,fwd,,,,scrapes/20260403210006/7923844048.txt,vertex,gemini-2.5-flash,2026-04-03T21:14:26.041631Z
